"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1719","No words... <ed><U+00A0><U+00BD><ed><U+00B2><U+0094><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F> #PrayForSutherlandSprings #PrayForTexas https://t.co/LAaRKpTM1P",FALSE,3,NA,2017-11-05 22:53:42,FALSE,NA,"927307965195063297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PortiaDawson1",2,FALSE,FALSE,NA,NA
"1720","Our thoughts and prayers are with the people of Texas. #prayfortexas <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> https://t.co/GnnuKbux4V",FALSE,1,NA,2017-11-05 22:53:38,FALSE,NA,"927307950665826305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EatChicagoFire",0,FALSE,FALSE,NA,NA
"1721","RT @BrookeLynnBooks: “I don’t know how to react to all this anymore! Except tears &amp; lots of prayer! Our help comes from the Lord!” #prayfor…",FALSE,0,NA,2017-11-05 22:53:35,FALSE,NA,"927307938531815425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mr_Mello_P",159,TRUE,FALSE,NA,NA
"1722","RT @invisibleman_17: #SutherlandSpringsShooting
So much truth behind this....
#SUTHERLANDSPRINGS, #Texas #SanAntonio
#PrayforTexas https://…",FALSE,0,NA,2017-11-05 22:53:29,FALSE,NA,"927307913374334976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bethsinni21",96,TRUE,FALSE,NA,NA
"1723","Every. Damn. Day. <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>

#PrayForTexas",FALSE,0,NA,2017-11-05 22:53:29,FALSE,NA,"927307913152090113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alwaztypin",0,FALSE,FALSE,NA,NA
"1724","another church shooting? Smh #PrayForTexas",FALSE,0,NA,2017-11-05 22:53:28,FALSE,NA,"927307909561831424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_lovebran_",0,FALSE,FALSE,NA,NA
"1725","RT @paugasol: My heart breaks for those affected by the shooting in #SutherlandSprings. My deepest condolences to the victims’ families. #P…",FALSE,0,NA,2017-11-05 22:53:23,FALSE,NA,"927307888724504582",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gracia_asecas",206,TRUE,FALSE,NA,NA
"1726","DO NOT #PrayForTexas
WAKE THE FUCK UP, DO SOMETHING!!
THIS ""THOUGHTS &amp; PRAYERS"" BULLSHIT IS EXHAUSTING.
HELP THEM BY PREVENTING THE NEXT ONE",FALSE,0,NA,2017-11-05 22:53:22,FALSE,NA,"927307884484026368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenner_87",0,FALSE,FALSE,NA,NA
"1727","No words... <ed><U+00A0><U+00BD><ed><U+00B2><U+0094><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F> #PrayForSutherlandSprings #PrayForTexas https://t.co/zHhJ6Ti5Od",FALSE,0,NA,2017-11-05 22:53:22,FALSE,NA,"927307882059718657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PortiaDawson1",0,FALSE,FALSE,NA,NA
"1728","#prayforTexas <U+2764><U+FE0F> can't believe that happened",FALSE,1,NA,2017-11-05 22:53:19,FALSE,NA,"927307871162916865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deniseburger248",0,FALSE,FALSE,NA,NA
"1729","RT @glory_tab: Tonight our hearts break for the people of Sutherland Springs, Texas. Let the true LIGHT shine during this dark time. #PrayF…",FALSE,0,NA,2017-11-05 22:53:19,FALSE,NA,"927307868428296193",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mynameis_roman",1,TRUE,FALSE,NA,NA
"1730","RT @bruhitszach: People sicken me man.. praying for all of those who were affected by this shooting.. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+2764><U+FE0F> #prayfortexas",FALSE,0,NA,2017-11-05 22:53:17,FALSE,NA,"927307862912593920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dallasftjpz",691,TRUE,FALSE,NA,NA
